Aquamarine14,18,小僵尸,废物的感觉
狗子他爹丶,30,小肚皮,招牌菜来了
千里送桃,16,小僵尸,队友:无助
劳伦斯OuO,42,集团军,你不是给队友体验？
lopolo5,19,集团军,好大的菜啊
贝吉塔12138,21,发一把, ？？？？？
暗言术灭,12,小渣男,拯救сn  dota
叫我林俊杰就好,23,小緑帽,不是你的队友吗
墨灬幽,27,小僵尸,？？退订了啊
诶有个水友说的好,23,小僵尸,...
我虫心痒痒,24,集团军,今天特辣
路翻番,27,无粉丝牌,那就开箱吧
gszxcvb,10,王者五,？？？？？
不动如山谢少云,15,点子王,等我再去蒸10斤饭
koarlin,16,集团军,让队友无助的感觉
妹子的啵啵都是老陈的,20,无粉丝牌,硬菜
剑圣的跳P,27,无粉丝牌,上菜了
清风洗我狂丶,10,小电鸡,你的单排比比赛还难看啊
拉乌Raul,12,小肚皮,？？？
mansoss,16,小肚皮,打你嘛的单排
冰鸟来来,21,集团军,你是让队友体验无助的感觉吧
水军司马001,7,无粉丝牌,废物
你家坟前来种树,22,无粉丝牌,皮鞋总觉得自己年轻还有很大机会 不理解塞拉那种着急
Dunk豪,22,集团军,让队友体验一把无助的感觉
OB之王陈彦马川,27,集团军,队友绝望
圆滚滚啊圆滚滚,24,小赢僧,让你的队友体验一下无助的感觉 
渐行渐远445,12,无粉丝牌,上大菜了
senseki深色基,19,小烈驴,你是那四个，谢谢
overburn7,19,小僵尸,你先开箱子行不行
陆小小小鳯,22,集团军,体验一下废物的感觉
无名小剑,22,污言,你是让队友体验无助的感觉吧
aidasdm,6,无粉丝牌,上菜
国服川神第一迷妹,25,集团军,？？？
sean908,9,小僵尸,水晶?
峰哥游侠团二营长,24,小僵尸,蓝猫呀
Moon丶Yakamoz,29,小緑帽,水晶 哈哈哈哈
集团军首席法律顾问,18,集团军,NSNMN
一池皮皮虾,16,小渣男,水晶？
是否找到,9,无粉丝牌,nmb总算来了，称霸武林呀
Zzzzzzzp丶,30,小僵尸,队友4个超神都不动你？
隔壁老王滴忧伤,10,集团军,老陈老陈鸽妈一个人在玩
zyx4332825,45,小僵尸,队友的无助，你是体验流畅的感觉
风丶一夜无眠,29,小电鸡,体验一下 队友无助的感觉？
命运化妆师,5,无粉丝牌,体验下刘畅的感觉
耳东一驯,17,小僵尸,让队友无助的感觉？
带带戴师兄,17,集团军,水晶？
lopolo5,19,集团军,我怕我吃撑了
老逼枫小镰刀小僵尸,19,小僵尸,VGJ不换流畅怎么可能有成绩
僵尸集团军来袭丶Rua,25,小僵尸,你让队友体验塞拉的感觉
zlalmh,16,集团军,队友才能体验到无助的感觉啊
缘来是胖头鱼啊,24,小僵尸,厨艺大比拼？
琅琊榜尾,10,集团军,被喷惨了 哈哈
胡笳丶,10,骑兵营,水晶？
伊布八精灵,29,小肚皮,不是！皮鞋那猛犸真的好发挥？
孤独一生1314,17,小僵尸,唯一的希望lgd
浮云出碧落,22,小僵尸,让队友体验一下无助的感觉
洛神诀,5,无粉丝牌,昨天？
AtlantisJuem,26,小僵尸,倒下了
我是耐温摩尔,15,影魔王,水晶？
馮趫,20,集团军,你不是经常体验么
daradarat,19,小僵尸,什么水晶
Tcy_ac,12,无粉丝牌,哈哈哈，那人被喷惨了
一代大神820,17,无粉丝牌,输了不亏，自己菜
剑圣的跳P,27,无粉丝牌,久违的dota来了
印雪轻尘,13,亚让,塞拉TB真的操心
Notatall,23,集团军,川神声音微微颤抖
我叫孙巨魔,19,小僵尸,你不是每天都是这种感觉吗
huflahdfja,20,小僵尸,让队友绝望无助
拉乌Raul,12,小肚皮,水晶哈哈
ZigGreed,14,小渣男,流出还是皮鞋的感觉？
poipoizzz,8,无粉丝牌,水晶。。。
玩沙的爱罗,11,集团军,水晶？？？
bone888,5,无粉丝牌,？？？？
henrytot3,15,集团军,上菜啊
温柔的皮鞋像海洋,19,王佩,水晶 哈哈哈哈哈哈哈哈哈
JUSTWE13,19,无粉丝牌,还好还好
斯温不斯文,13,集团军,饭不好吃吗？
adafei666,15,米波王,你也会感觉
然而还没有,10,无粉丝牌,暴露了撸狗。。。
戒烟只能抽蚊香,7,无粉丝牌,陕西哭了
小野冢丶小町,12,无粉丝牌,那来打星际 打WAR3 没借口
一池皮皮虾,16,小渣男,水晶？nsnmn
糖醋排骨不够酸,15,无粉丝牌,体验一下流畅的感觉？
那朵云儿,28,小僵尸,明年征战ti？
qxjdyy,9,小僵尸,don'tplay dota anymore
伦伦不怕死,28,集团军,水nm呢
DreamPika,5,无粉丝牌,皮鞋真的被搞了，顶着那个阵容给他选猛犸
真的很喜欢杨幂啊,10,大马猴,开饭了
随意灬一点,26,小僵尸,猛犸是一个能翻盘的英雄 其它的不多说了
lwx91025,14,集团军,水晶也没问题，不要太严格啊
QQ21160646,7,小渣男,那特么是王座好吗
温柔的皮鞋像海洋,19,王佩,水晶暴露了
gszxcvb,10,王者五, 也可能是农药
daradarat,19,小僵尸,孽徒
Notatall,23,集团军,说得好像你江湖乂只手遮天了
SoulReaper24,18,小僵尸,dota2？不砍人吗
迷人怒,20,点子王,队友是很无助
感觉被坑惨了,19,小僵尸,？？？？？？？
诸葛41,10,无粉丝牌,没川菜，今天饭都没吃好
花开花谢又一年1,8,无粉丝牌,多少分？
痒痒的mua,26,小僵尸,老板，上菜
狂躁血脉,8,无粉丝牌,暴露了
yd444444,18,集团军,今天这么辣吗
liarfreasy,7,无粉丝牌,撸狗去死
September久月,25,寅子,告急
撒把葱花加个蛋丶,19,小僵尸,落后一万多经济，还全场第一领先几千
冷神我love你,5,无粉丝牌,打几把dota啊 每天看ti 不想看你菜逼局
senseki深色基,19,小烈驴,川神少打了个让字
youyahaili,8,无粉丝牌,老陈会星际的吗
我虫心痒痒,24,集团军,水晶？撸狗的私信？
Wirus,36,小僵尸,你这是让9个人无助
彼此彼此啊,20,小僵尸,悬空寺告急
DrSTEIN,12,无粉丝牌,你只能让队友体验无助的感觉
593900609,17,小乌贼,然后把队友和教练的头一个一个按进显示器
亡灵金璟,25,集团军,希望剩下的三只队伍能取得好成绩吧
老逼别浪了,28,小僵尸,在这里你甚至能看见DOTA
我在喝绿茶,16,无粉丝牌,感觉就是为了让皮鞋背锅
苍云古尺,17,集团军,？？？？？？
快速扩容蛋夹,9,集团军,你是让四个队友体验无助的感觉吧
骂退九人,28,小僵尸,好辣
火星炸弹葫芦娃,17,集团军,tk
大刀素豆鹅,8,小僵尸,水nm呢
sean908,9,小僵尸,来 开始炒菜
别问贵在真实,26,小僵尸,吃川菜没水吧。。。无助吗
黄昏下的星泪,23,196,明年和榨菜组个队
