鲤伴,无粉丝牌,-1,zszs
怪物饲养员,无粉丝牌,-1,太大了
霜降和牛王,怼怼,6,歪?
萧萧,无粉丝牌,-1,一发毒奶
王姐小迷弟,怼怼,10,听说电脑好
暗里对妳着迷,无粉丝牌,-1,B还没吹玩，就炸了
千夜飛,怼怼,9,炸了
纯阳甲字声望商,怼怼,10,炸了
SNH48 林思意,怼怼,12,小一点
uu·weidy,怼怼,9,回收旧电脑
我，黄翔，爱睡觉。,怼怼,11,所以到底说了什么
梅蒂,怼怼,5,听说用的很开心
为后成街,怼怼,15,报，我无线在穿越
メ霸道,怼怼,12,牛逼 天秀
职业小龙人 安娜酱,怼怼,10,说完就卡
dota,怼怼,14,龙胜，为了看你直播现在都不抽芙蓉王了，改抽软中华了
......,无粉丝牌,-1,暗示肾亏
Jacobi,怼怼,11,太大了
O.K.C,欧神,6,中气不足
在后面喊666的咸鱼,怼怼,9,B还没吹完就卡了
穿山甲爱土鸡,怼怼,12,刷新
Brilliant,无粉丝牌,-1,聋神……
动感猫,无粉丝牌,-1,歪？
大潘,怼怼,5,你们把谢彬说没了啊
black_hole,怼怼,13,吃了肾宝
踏雪因寻梅,囧囧,9,太大了
lompolz,怼怼,8,歪？
如闲丶,无粉丝牌,-1,听说是兼容性的问题
湮灭无痕,楚河,14,肾虚了
Miracle,芜神,8,？？？？？？？？
欧阳小治,无粉丝牌,-1,炸了
六根清净,怼怼,10,da
花非花,怼怼,3,炸了还吹
不及雨嘉禾,怼怼,6,变声器
乌鸦WuyAAA ๑,怼怼,14,声卡龙
_﹏-咎由自取〃丶,怼怼,8,声卡战神ldd
青春怱匆丶悲如狗,无粉丝牌,-1,重汽不住
公用wifi,无粉丝牌,-1,哈哈
屎壳郎,怼怼,13,线路五兄弟们
二十四会,无粉丝牌,-1,太大声了
烈阳花火,怼怼,8,变声龙
SNH48 林思意,怼怼,12,太大了 小一点
良木,怼怼,5,太大了
AFK,怼怼,3,炸裂
追求极致的嫩,怼怼,14,富人靠科技
◆◇╯、,怼怼,7,把自己奶死了
Glass Moon,怼怼,7,小小小
lumia_ok,无粉丝牌,-1,斯内克呢？？斯内克呢？？
怪物饲养员,无粉丝牌,-1,太大声了
有且仅有,无粉丝牌,-1,无形装逼
意外,无粉丝牌,-1,自己的电脑炸了哈哈哈哈哈哈哈哈
黄翔哥哥牛逼,怼怼,9,暗示肾虚
今夕何夕,无粉丝牌,-1,刚刚说了什么
2309664268yy,无粉丝牌,-1,太大了
我跑我跑哎呀跌倒,怼怼,2,拉满了
公用wifi,无粉丝牌,-1,笑死了
lumia_ok,无粉丝牌,-1,斯内克呢？？斯内克呢？？
卖女孩的小火柴,无粉丝牌,-1,换线路
ke  woc,无粉丝牌,-1,龙神你病怎么样了啊
xrhert,无粉丝牌,-1,中性不足
敌特,无粉丝牌,-1,把自己电脑奶崩了
Miracle,芜神,8,突然冷场
你的男神,怼怼,8,太大了
lompolz,怼怼,8,声卡战士龙弟弟
疯狂土坦克,怼怼,8,会用？
xxx,无粉丝牌,-1,太大了
破冰之翼,怼怼,8,一发毒奶，瞬间爆炸
曹操,怼怼,8,话音未落电脑炸了
小龙人瑟瑟发抖,怼怼,6,太大了
oo殺,怼怼,9,蛇哥呢
冬瓜,无粉丝牌,-1,声音太大了
不在,怼怼,10,太大了
铜陵徐志雷,无粉丝牌,-1,小一点
阿士匹灵,无粉丝牌,-1,声音好大
Aozaki Aoiko,怼怼,9,秘密吧
(＞﹏＜),无粉丝牌,-1,毛子毛子
口吐泡泡的秀不死你,怼怼,20,VP
不服就是干,无粉丝牌,-1,毛子啊
没点肉怎么过夏天,怼怼,5,vp啊 看vp
-,无粉丝牌,-1,打毛zi
民间艺术家,无粉丝牌,-1,斯内克呢
black_hole,怼怼,13,看毛子
无语,怼怼,11,看毛子吧
*C*=GreatSky=/CD,怼怼,8,哈哈
鞋带很松,无粉丝牌,-1,年纪轻轻
°    醉里奈落,无粉丝牌,-1,龙神活了?
大数据忠实粉丝,无粉丝牌,-1,太大声了啊
怪物饲养员,无粉丝牌,-1,大大大大大大大
清风,无粉丝牌,-1,VP啊
进击的曹小轩,怼怼,4,2333333333333
在下豆子王,怼怼,23,哈哈哈哈
闲的发霉,怼怼,12,毛子
黄逼凭,无粉丝牌,-1,太大了
Hunter,无粉丝牌,-1,哈哈哈哈
冬青,无粉丝牌,-1,66666
风的印迹,怼怼,11,高价回收旧电脑啊龙神
玩个赖子球,无粉丝牌,-1,哈哈
綠日,怼怼,5,VP
从今@以后,无粉丝牌,-1,看vp
何度、,怼怼,10,学了金刚心经？
村头二狗子,怼怼,8,vp啊，内战没意思
予人,怼怼,12,vp
嘎舞姿态,冬阳,4,内战
张某,无粉丝牌,-1,VP啊
❥.﹏滴答滴＂≤易购❀12≥/白金会员,怼怼,7,内战啊
滴滴答滴答,无粉丝牌,-1,炸
木叶,无粉丝牌,-1,内战内战
冬瓜,无粉丝牌,-1,小点，太大了
紫拉大魔王,怼怼,7,看毛子
黑丨灬騎,无粉丝牌,-1,哈哈哈还好
你的男神,怼怼,8,大
给我小龙人一个面子,怼怼,11,2333333
٩( ＇ω＇ )و,无粉丝牌,-1,毛子啊
口可口可,怼怼,13,毛子啊
我跑我跑哎呀跌倒,怼怼,2,哈哈哈哈哈哈
丶揄剘灬,怼怼,11,66666666
动感猫,无粉丝牌,-1,哈哈哈哈
YouKnowZmL👊,无粉丝牌,-1,看毛子
、「蛮小子,怼怼,3,秘密毛子
(ﾟдﾟ≡ﾟдﾟ)😕,怼怼,10,声音比峰哥还大
武蛋蛋,无粉丝牌,-1,VP无敌了
乌鸦WuyAAA ๑,怼怼,14,哈哈哈哈哈
梅川内一,怼怼,11,哈哈
老九,怼怼,8,2333333333
龙神的凳子,怼怼,6,哈哈哈
Jt丶loc,无粉丝牌,-1,投票
予人,怼怼,12,secret
龙神你播我就看,怼怼,10,毛子
DK理性粉,怼怼,13,。。。。
2254085188yy,无粉丝牌,-1,毛子啊
道门顶峰剑子仙迹,怼怼,12,看眼VG吧，看一场少一场
lhh989898,怼怼,12,内战啊
黄翔真可爱,怼怼,14,哈哈哈哈哈哈
佩仑,怼怼,10,秘密啊
小腿小腿天天划水龙神龙神泉水战神,怼怼,11,哈哈哈哈哈哈
剑雪风侯,轩子,8,ng
X！,怼怼,12,2333333333
泥粑粑,怼怼,9,233333333
沙丁魚殺手,怼怼,8,开了
takumi,怼怼,13,2333333
-,无粉丝牌,-1,打毛子
有事您言语,无粉丝牌,-1,...
划船卜靠桨,怼怼,15,23333
我跑我跑哎呀跌倒,怼怼,2,哈哈哈哈哈哈哈哈
ε»゛ 人生若只如初见,怼怼,6,哈哈哈哈
大喵丶说多谢,无粉丝牌,-1,蛇哥警告
炙云鹤,怼怼,13,哈哈哈哈哈哈哈哈哈哈
某改6666,怼怼,6,6666666
湮灭无痕,楚河,14,毛子
大潘,怼怼,5,大头大头
带刺的毒玫瑰,怼怼,11,邪恶老比 出来解释一下
英俊侠,怼怼,7,哈哈哈
罗斯,无粉丝牌,-1,23333
2309664268yy,无粉丝牌,-1,声音太大了
提妲,怼怼,6,2333333333333333
lumia_ok,无粉丝牌,-1,哈哈哈哈哈哈哈哈
天龙人,怼怼,8,强壮
狂放不羁乖宝宝,无粉丝牌,-1,2333333
木叶,无粉丝牌,-1,看内战啊
Xiao2是小饭碗,怼怼,10,大大大
周宝龙丶Kuanky,怼怼,15,23333
LoITer丶,无粉丝牌,-1,哈哈哈哈哈
夜雨入寒窗,怼怼,13,6666666666666
TDS丶疯狗,怼怼,6,哈哈哈哈
半月湖灵剑,大Ge,3,233333333333333333
司宇圣,怼怼,13,23333333
奔跑的拉条子,怼怼,6,小
so,无粉丝牌,-1,2333333333333333333
大数据忠实粉丝,无粉丝牌,-1,大声了
Chenchi,无粉丝牌,-1,VP
?大头你爸爸,无粉丝牌,-1,秘密打毛子
Ty^吥乖,怼怼,12,哈哈哈哈哈哈
☞百城☜;&amp;假的吧,柳RT,10,哈哈哈
胖迪,无粉丝牌,-1,大大大大大
龙枫成翔,怼怼,9,"haha ,"
美妙的美妙,怼怼,9,6666666666
我跑我跑哎呀跌倒,怼怼,2,哈哈哈啊哈哈哈哈
吃仁的马,怼怼,12,233333333
宜兴一个卞佳鑫🔱,无粉丝牌,-1,开了
琛仔仔,怼怼,8,别，你们别搞！！！！！
scp-096,怼怼,3,VP打毛子
暗里对妳着迷,无粉丝牌,-1,哈哈哈哈
追求极致的嫩,怼怼,14,23333333333333十块钱的麦
狂放不羁乖宝宝,无粉丝牌,-1,哈哈哈哈哈哈
在下姬霸常,怼怼,11,哈哈哈哈
2309180729yy,无粉丝牌,-1,龙神开心点
X！,怼怼,12,大大大大
◣邪月◥    ✿ 电  六 ✿【苍云】,怼怼,7,666
LR Dkburning,无粉丝牌,-1,龙神特别大
穿山甲爱土鸡,怼怼,12,毛子
雨霖,无粉丝牌,-1,大大大
DK理性粉,怼怼,13,有毛病。。。别搞啊
zj15879130253,怼怼,12,哈哈哈
憂№,无粉丝牌,-1,刚刚放的是啥节目加 龙神
-,无粉丝牌,-1,毛子
newqq_o0xra6ljd,无粉丝牌,-1,内战啊
シ梦メ╮^_^ 殺不死的壞蛋,怼怼,6,蛇呢？
但愿夫长久硬,怼怼,9,草，一群老比
夜灬相惜丿,18cm,2,吵死了几个老B
憂№,无粉丝牌,-1,刚刚放的是啥节目加 龙神
暗里对妳着迷,无粉丝牌,-1,哈哈哈
Xiao2是小饭碗,怼怼,10,大大大
宜兴一个卞佳鑫🔱,无粉丝牌,-1,开了
小腿小腿天天划水龙神龙神泉水战神,怼怼,11,哈哈哈哈哈哈
菠萝,无粉丝牌,-1,？？？？？？？？？？？asdfasdfsadfasf
憂№,无粉丝牌,-1,刚刚放的是啥节目加 龙神
吓死宝宝啦～o(&gt;ω&lt;)o,怼怼,13,声音最大
憂№,无粉丝牌,-1,刚刚放的是啥节目加 龙神
newqq_sj3zgz_ss,无粉丝牌,-1,路子走窄了
Bruce.fan,怼怼,12,666666666
沙丁魚殺手,怼怼,8,开了啊老逼
1768240431yy,无粉丝牌,-1,蠢就只服你，我的2B🐲
