ROSHAN,无粉丝牌,-1,刘神流弊了
龙神插秧腰不痛,怼怼,7,6鸡我送银光帮
萌萌,怼怼,7,兄弟，你们也太小气了，这一把吃鸡我送100个虎粮
偷风,无粉丝牌,-1,双刺这个版本是弱鸡
草杂是我,怼怼,10,别人皇帝肯定不会开，我们血瓶绝壁送
提妲,怼怼,6,毕竟是厕所杀出来的高人
患者,无粉丝牌,-1,你能吃6鸡，我给你送100个虎粮，就是这么大气
少了个少,无粉丝牌,-1,那个人是扫地僧？
吾儿奉先何在,怼怼,13,王语嫣吗嘴炮无敌？
射飞,怼怼,12,东淫西贱南荡北色
问,无粉丝牌,-1,随便打
刻痕,怼怼,13,一套带走
少了个少,无粉丝牌,-1,龙神打这种手无寸铁的 还是绰绰有余的
ROSHAN,无粉丝牌,-1,你上句是啥
鹿椒,怼怼,10,慌得一笔
壹壹壹,怼怼,3,你怂个几把
飞扬,怼怼,8,龙神牛逼
mised,无粉丝牌,-1,随便打 哎 我被追了
2302411502yy,无粉丝牌,-1,李逍遥的武器
ruozhuoruoyu,怼怼,7,王语嫣会的多
Asuka,怼怼,10,田伯光大侠
患者,无粉丝牌,-1,老陈死了？？？？
我终究败给了时间,怼怼,9,66
提妲,怼怼,6,面壁
6324带带哈麻皮,无粉丝牌,-1,田伯光去了
ROSHAN,无粉丝牌,-1,哈哈哈
smj1855523333,无粉丝牌,-1,田伯光没了
shenpy,怼怼,14,玩过金庸群侠传3吗？里面王语嫣简直了
Setsuna,无粉丝牌,-1,川菜默默的死了
Jovial,怼怼,9,33这么快就没声音了
SssUuSs,怼怼,6,版本更新长剑很吊
鞋带很松,怼怼,8,田伯光大侠！！！！真实
星辰,怼怼,4,老陈。。
汤义成,无粉丝牌,-1,捞陈 接着说呀
搪瓷光,怼怼,11,小刘还是稳啊
kengkengkeng 逼,无粉丝牌,-1,0.0
患者,无粉丝牌,-1,老陈死的也太快了吧
めぐみん,无粉丝牌,-1,田伯光怎么去世了
媚眼如初,怼怼,10,田伯光没了
￫ζ๓ 豪豪ˊღ,怼怼,11,老陈...
Future~Past~,怼怼,12,田伯光已经没了啊
泼洒,怼怼,11,水友们你们分享了能抽奖吗
ROSHAN,无粉丝牌,-1,川菜是如此的迅速
创一,怼怼,7,田伯光一顿理论 结果先跪了
ฅ(⌯͒• ɪ •⌯͒)ฅ❣,怼怼,9,田伯光堵上了机枪眼
小龙人永远守护健康哥,怼怼,9,小刘这个比也是泉水战神啊
newqq_0psdjw_6p,无粉丝牌,-1,已经没了
CP9,无粉丝牌,-1,田伯光厕所心法不行啊
BUGS,无粉丝牌,-1,这是啥游戏
