诚汝先妣之非悦,29,蜀军,点最新
nixxwoxx,13,小僵尸,第一页第一排
whilexie,13,点子王,刚才就有啊
jintongnishiwode,7,无粉丝牌,瞎子啊
hahahh86560,2,无粉丝牌,第一页啊  盲人
西兮夕兮,30,小僵尸,别问…盲人
whilexie,13,点子王,瞎子啊
喵帕嘶丶,13,小僵尸,奶子
PLU小西,5,无粉丝牌,别问，问就是盲人
恼羞成怒,23,小緑帽,好蠢
狸QAQ,19,集团军,哈哈哈
豪跳跳灬,11,无粉丝牌,top4
驴小贱贱贱,7,小僵尸,哈哈哈哈哈
非洲大佬,20,小僵尸,真是个瞎子
喵帕嘶丶,13,小僵尸,奶子d
瑞鱼无敌,10,无粉丝牌,盲人dota
狸QAQ,19,集团军,盲人了解一下
诚汝先妣之非悦,29,蜀军,你不仅聋还瞎啊
天才小熊猫猫,19,小僵尸,盲人
死因不明丶,5,无粉丝牌,求求你了 看王刚啊
驴小贱贱贱,7,小僵尸,盲人ti
脸不白心黑,9,小僵尸,峰哥怎么还在划呀
非洲大佬,20,小僵尸,眼睛长奶子上了
暴走的小伙伴啊,14,点子王,再蠢一点
豪跳跳灬,11,无粉丝牌,你妈嗨，那里有个top横幅，top4
爸爸一拳打死你,17,点子王,你是真的瞎
机智的兔子,14,无粉丝牌,弟弟
路明非非非非,2,无粉丝牌,vg：？？？？？
狸QAQ,19,集团军,耳朵被喊聋了，眼睛怎么瞎的啊
机智的兔子,14,无粉丝牌,v什么？
为谁风夜立中宵i,8,小僵尸,v什么？？
西兮夕兮,30,小僵尸,vg还没走呢…
长沙孝子聋,21,小僵尸,？？？？？？？？？？
猴子没请的逗鼻,17,小僵尸,nb
周海洋的儿子,23,无粉丝牌,vg招你惹你了
NTTTTTT,8,无粉丝牌,老逼呢
PLU小西,5,无粉丝牌,你说你🐎呢，VG还没淘汰啊
机智的兔子,14,无粉丝牌,看大洋马
rua晚风,21,小僵尸,鞭尸
车三王二,5,无粉丝牌,。。。。。。。。。
机智的兔子,14,无粉丝牌,斜颚泰迪
沧州宋小宝,15,无粉丝牌,峰哥怎么没开直播？
神裂,4,无粉丝牌,又可以混了
只送飞机的萧同学,40,小僵尸,什么时候他们说的对呀
East安仔,14,点子王,三巨头又来了
姜的鱼,23,小僵尸,zz奶
浅笑light,7,无粉丝牌,C罗牛逼
a8616472,10,无粉丝牌,这个强势打野真的尬的不行
DOUYULXZ,6,无粉丝牌,这期你们好滑啊，飞师傅单人秀
wEakQ,68,小僵尸,C罗
7LEgend,23,LGD,C罗
很愤怒的鱼,27,无粉丝牌,lgd一路上赛程都是干三幻神
周海洋的儿子,23,无粉丝牌,老板换碟
妈妈说名字长才萌萌哒,20,小僵尸,这期有问题弟弟 音频对不上的
瓦蒂姆毛毛的铁粉,7,无粉丝牌,你去峰哥房间看看 他为啥还不开播
周海洋的儿子,23,无粉丝牌,C罗
诚汝先妣之非悦,29,蜀军,C罗不是这期吧
少年1992Om0,18,小僵尸,死亡宣传片又来了么
草帽豆丁,24,一发,胖涛
机智的兔子,14,无粉丝牌,用了头会变大
企鹅跳跳,28,闲蛋,C罗是最后一期
siban2005,17,无粉丝牌,海涛胖成这逼样了
起司鲱鱼派,26,鸽王,噗
灬陈奕迅灬,6,无粉丝牌,峰哥呢  奶哥哥
估计加不上,14,无粉丝牌,海公公好烦呀
草帽豆丁,24,一发,海涛 胖的要命
314956254,6,无粉丝牌,海涛那么肥了？
flyxiang1518,19,小僵尸,你好啊 C罗
zhiweiliaota,31,小豆包,rua
小轮子骑脸下面八,33,小烈驴,c罗是nb那期
给我十秒握个手,21,无粉丝牌,c罗是nb吧
303695122,18,小僵尸,他们说的对！！！
zhjw4338,11,无粉丝牌,胖头鱼怎么不开播呢龙神
系天灵狐,24,影魔王,好胖啊
守本叶鸣,11,土堆,三幻神咋了 我老干爹砍不得？
嫩水蟹好吃吗,22,小霸天,不是C罗啊
机智的兔子,14,无粉丝牌,司马脸
阿克西斯大祭司,14,点子王,shi'pin'sheng'yin'you'd
一个纯粹的fps玩家,16,小乌贼,566是真的蠢
系天灵狐,24,影魔王,8老板现在这么胖了嘛？
驴小贱贱贱,7,小僵尸,三巨头
Miraclend,13,憨厚哒,怎么都这么胖了
狸QAQ,19,集团军,你的头真的大啊，奶哥哥
莫瑞尼,35,无粉丝牌,820怎么胖成这个B样
阿克西斯大祭司,14,点子王,视频声音有点小
公孙凡,4,无粉丝牌,放过了 还放
jokerXS,6,无粉丝牌,笑你妈
果酱包,13,无粉丝牌,妈的 舔狗
biedalian2,17,小僵尸,四巨头
hcm3838438,9,小僵尸,姜太公
只送飞机的萧同学,40,小僵尸,哈哈哈哈
TomHeu,2,无粉丝牌,8狗真的好蠢。。
艾露恩的小迷弟,25,小僵尸,姜太公
一只没脚的鸟,15,小僵尸,哈哈哈哈
I石兰,11,小僵尸,姜太公
周海洋的儿子,23,无粉丝牌,舔的过分
liuxin1992,19,点子王,3巨头
路明非非非非,2,无粉丝牌,你笑你吗呢
nick乖,9,无粉丝牌,视频声音太小了
无敌喵,7,无粉丝牌,你笑的挺开心
00_Raiser,8,无粉丝牌,视频大声一点啊
企鹅跳跳,28,闲蛋,这期我记得音画不同步
遗忘丶意志,19,小僵尸,声音小
笑看一群逗比,19,小8路,姜太公警告
碳烤胖头鱼RUA,18,小僵尸,声音好小啊
Shiwawa,5,无粉丝牌,声音大一点啊
lgntf,12,大马猴,视频声音大点
DOUYULXZ,6,无粉丝牌,声音太小了啊
企鹅跳跳,28,闲蛋,然后枫哥天秀来着
再见孙悟yu,3,无粉丝牌,哇！都这么胖了
瑞鱼无敌,10,无粉丝牌,峰哥上线了
姜的鱼,23,小僵尸,这期566好蠢的
maybe世纪第一中单,13,小僵尸,僵硬
阿克西斯大祭司,14,点子王,视频声音大点阿 DD
鲁瞎子,18,猛男,声音大点啊奶哥哥，我所有声音都最大了还是听不见
西西咻咻咻,4,无粉丝牌,820 怎么胖成
Shiwawa,5,无粉丝牌,调一下啊奶鸽鸽
722070峰哥np,7,小僵尸,峰哥为啥不开博啊
00_Raiser,8,无粉丝牌,大声点啊彬少
eloranini,10,全针,鼻孔瞪我
最爱妳的笑,2,无粉丝牌,声音太小了！
无敌傲娇歪大爷,13,集团军,奶子D你tm到底多少斤了，180？
你在哪里咋,8,无粉丝牌,几点开始啊
遗忘丶意志,19,小僵尸,我本来声音开大了，奶哥哥一笑，吓死我了
1254个的,10,狗斯特,这个B 是冷冷他弟弟？
机智的兔子,14,无粉丝牌,大头怪
企鹅跳跳,28,闲蛋,男版冷冷
lgntf,12,大马猴,视频声音大点啊
maybe世纪第一中单,13,小僵尸,冷冷的哥哥
波若菠萝,10,无粉丝牌,想看奶哥哥跟飞师傅来一盘97
qwithoutyou,3,杰克曼,这男的是谁
给我十秒握个手,21,无粉丝牌,休息不是一起肉搏吗
路明非非非非,2,无粉丝牌,光头……
瓦蒂姆毛毛的铁粉,7,无粉丝牌,武汉北
萍水相逢2014,24,小赢僧,Nada?
tinyZomb1e,17,小僵尸,光头选的是个JB
Carroll丶,4,无粉丝牌,光头选的是nm
H2S03,14,无粉丝牌,大飞？
机智的兔子,14,无粉丝牌,冥魂大弟
张三51,27,小僵尸,lgd以前那个胖胖的领队去哪了
果酱包,13,无粉丝牌,伤无期
I石兰,11,无粉丝牌,冷冷哥哥你要笑死我吗。。
